#doneu m, a, b = 
#        x              poli            horner        diferencia
   9.575000e-01   -6.511041e-07    5.960464e-08    7.107087e-07
   9.580000e-01   -3.697354e-07    4.172325e-07    7.869679e-07
   9.585000e-01    3.789312e-07    0.000000e+00    3.789312e-07
   9.590000e-01    4.071997e-07    1.192093e-07    2.879904e-07
   9.595000e-01   -5.975804e-07   -1.192093e-07    4.783711e-07
   9.600000e-01    1.096945e-07    1.192093e-07    9.514757e-09
   9.605000e-01   -2.650782e-07    5.960464e-08    3.246828e-07
   9.610000e-01    5.222039e-07    4.768372e-07    4.536673e-08
   9.615000e-01   -4.708483e-07   -1.192093e-06    7.212446e-07
   9.620000e-01   -7.063005e-07   -2.026558e-06    1.320258e-06
   9.625000e-01    2.153342e-07   -2.145767e-06    2.361101e-06
   9.630000e-01   -1.192292e-06   -9.536743e-07    2.386180e-07
   9.635000e-01    3.857509e-07   -1.430511e-06    1.816262e-06
   9.640000e-01   -8.179696e-07    0.000000e+00    8.179696e-07
   9.645000e-01   -1.918466e-06    5.960464e-08    1.978070e-06
   9.650000e-01   -1.608406e-07    1.788139e-07    3.396545e-07
   9.655000e-01   -1.174381e-07    5.960464e-08    1.770428e-07
   9.660000e-01    3.154601e-07   -1.192093e-07    4.346693e-07
   9.665000e-01    4.386693e-07   -1.072884e-06    1.511553e-06
   9.670000e-01    9.280761e-07    1.728535e-06    8.004586e-07
   9.675000e-01    6.622885e-07   -9.536743e-07    1.615963e-06
   9.680000e-01   -4.731816e-07    5.960464e-07    1.069228e-06
   9.685000e-01   -3.854092e-07   -5.960464e-07    2.106373e-07
   9.690000e-01    3.384352e-07   -5.960464e-07    9.344817e-07
   9.695000e-01    1.510371e-07   -1.668930e-06    1.819967e-06
   9.700000e-01    1.484171e-07    1.192093e-07    2.920784e-08
   9.705000e-01   -4.169071e-07    7.152557e-07    1.132163e-06
   9.710000e-01    1.794291e-07   -1.192093e-07    2.986383e-07
   9.715000e-01    1.188771e-06   -8.344650e-07    2.023236e-06
   9.720000e-01    4.362257e-07   -1.192093e-07    5.554350e-07
   9.725000e-01    5.932060e-07    1.788139e-07    4.143920e-07
   9.730000e-01    9.701686e-07    6.556511e-07    3.145175e-07
   9.735000e-01   -3.554779e-07   -2.145767e-06    1.790289e-06
   9.740000e-01   -3.735242e-07    2.384186e-07    6.119428e-07
   9.745000e-01   -1.169611e-07    3.576279e-07    4.745890e-07
   9.750000e-01    1.496481e-07   -4.768372e-07    6.264853e-07
   9.755000e-01    4.688249e-08    7.748604e-07    7.279779e-07
   9.760000e-01    4.423540e-07   -3.576279e-07    7.999818e-07
   9.765000e-01   -8.326995e-07   -9.536743e-07    1.209748e-07
   9.770000e-01    7.741438e-08   -9.536743e-07    1.031089e-06
   9.775000e-01    1.291696e-06   -1.430511e-06    2.722208e-06
   9.780000e-01    5.849545e-07    9.536743e-07    3.687198e-07
   9.785000e-01   -1.508636e-07    1.609325e-06    1.760189e-06
   9.790000e-01    6.534625e-07    3.576279e-07    2.958346e-07
   9.795000e-01   -7.629358e-07   -2.384186e-07    5.245172e-07
   9.800000e-01   -3.401533e-08   -4.768372e-07    4.428218e-07
   9.805000e-01    5.142766e-07    3.576279e-07    1.566487e-07
   9.810000e-01   -4.786814e-07    2.980232e-07    7.767046e-07
   9.815000e-01    1.385539e-06   -7.152557e-07    2.100795e-06
   9.820000e-01   -4.573888e-07   -1.072884e-06    6.154948e-07
   9.825000e-01    1.088801e-06   -1.549721e-06    2.638522e-06
   9.830000e-01    5.314242e-07    1.430511e-06    8.990873e-07
   9.835000e-01    1.905390e-07    2.384186e-07    4.787958e-08
   9.840000e-01    7.180849e-07   -4.768372e-07    1.194922e-06
   9.845000e-01   -2.536221e-07    7.748604e-07    1.028482e-06
   9.850000e-01    2.472259e-07    5.960464e-07    3.488206e-07
   9.855000e-01   -1.036600e-06    5.364418e-07    1.573042e-06
   9.860000e-01    2.328769e-07   -9.536743e-07    1.186551e-06
   9.865000e-01    3.588151e-07    0.000000e+00    3.588151e-07
   9.870000e-01    2.981492e-07    5.364418e-07    2.382926e-07
   9.875000e-01   -2.674552e-07   -3.576279e-07    9.017262e-08
   9.880000e-01   -1.276405e-06    2.086163e-06    3.362567e-06
   9.885000e-01   -1.351152e-06   -5.960464e-07    7.551055e-07
   9.890000e-01   -6.980266e-07    5.960464e-07    1.294073e-06
   9.895000e-01   -2.653441e-07    7.748604e-07    1.040204e-06
   9.900000e-01    1.327848e-06   -3.576279e-07    1.685476e-06
   9.905000e-01   -9.004100e-07    4.768372e-07    1.377247e-06
   9.910000e-01    1.891648e-07   -1.192093e-07    3.083741e-07
   9.915000e-01   -9.223329e-08   -2.384186e-07    1.461853e-07
   9.920000e-01    2.137515e-07    7.152557e-07    5.015042e-07
   9.925000e-01    1.301001e-06    2.384186e-07    1.062582e-06
   9.930000e-01   -1.108696e-06   -2.622604e-06    1.513908e-06
   9.935000e-01    5.129401e-07    2.980232e-07    2.149169e-07
   9.940000e-01   -1.445020e-07   -1.072884e-06    9.283816e-07
   9.945000e-01   -6.800555e-07    0.000000e+00    6.800555e-07
   9.950000e-01    1.795655e-07    2.384186e-07    5.885309e-08
   9.955000e-01   -1.022470e-06    8.344650e-07    1.856935e-06
   9.960000e-01   -1.116764e-06    2.026558e-06    3.143322e-06
   9.965000e-01   -7.041177e-07    1.311302e-06    2.015420e-06
   9.970000e-01   -4.846366e-07    1.788139e-07    6.634506e-07
   9.975000e-01   -5.276972e-07   -4.768372e-07    5.086002e-08
   9.980000e-01    9.797931e-07    2.980232e-07    6.817698e-07
   9.985000e-01    1.933775e-07    1.192093e-06    9.987154e-07
   9.990000e-01    2.547579e-07    1.192093e-07    1.355486e-07
   9.995000e-01    2.387602e-07   -4.768372e-07    7.155974e-07
   1.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00
   1.000500e+00   -7.236623e-07    9.536743e-07    1.677337e-06
   1.001000e+00    6.304161e-08   -1.192093e-07    1.822509e-07
   1.001500e+00   -7.581335e-07   -9.536743e-07    1.955408e-07
   1.002000e+00   -8.318842e-07    5.960464e-08    8.914889e-07
   1.002500e+00    2.796027e-07    5.364418e-07    2.568391e-07
   1.003000e+00    4.267318e-07   -8.344650e-07    1.261197e-06
   1.003500e+00    6.457886e-07    7.748604e-07    1.290718e-07
   1.004000e+00   -4.011163e-07    4.172325e-07    8.183488e-07
   1.004500e+00    5.744517e-07    4.768372e-07    9.761453e-08
   1.005000e+00   -1.066812e-07   -2.384186e-07    1.317374e-07
   1.005500e+00    1.031956e-07    7.748604e-07    6.716648e-07
   1.006000e+00   -1.999676e-07    9.536743e-07    1.153642e-06
   1.006500e+00    4.510478e-09    1.192093e-06    1.187582e-06
   1.007000e+00    3.320954e-07   -4.768372e-07    8.089326e-07
   1.007500e+00    3.599371e-07    1.132488e-06    7.725512e-07
   1.008000e+00    2.541535e-07    1.370907e-06    1.116753e-06
   1.008500e+00   -5.248266e-07   -1.668930e-06    1.144103e-06
   1.009000e+00   -8.581188e-07    8.940697e-07    1.752188e-06
   1.009500e+00   -6.833446e-07    1.668930e-06    2.352275e-06
   1.010000e+00    1.001678e-06   -1.430511e-06    2.432189e-06
   1.010500e+00    1.070225e-06   -1.549721e-06    2.619945e-06
   1.011000e+00    9.880674e-07   -3.576279e-07    1.345695e-06
   1.011500e+00    2.423448e-07   -9.536743e-07    1.196019e-06
   1.012000e+00   -4.758076e-07    1.788139e-07    6.546215e-07
   1.012500e+00   -2.382586e-07   -1.907349e-06    1.669090e-06
   1.013000e+00   -3.239144e-07    1.370907e-06    1.694821e-06
   1.013500e+00    1.623802e-06   -1.192093e-06    2.815895e-06
   1.014000e+00    1.047275e-06    6.556511e-07    3.916236e-07
   1.014500e+00    1.896620e-06    1.370907e-06    5.257134e-07
   1.015000e+00   -2.380174e-07    2.741814e-06    2.979831e-06
   1.015500e+00   -1.733177e-07    5.960464e-08    2.329223e-07
   1.016000e+00    1.949235e-07   -4.768372e-07    6.717606e-07
   1.016500e+00   -7.367146e-08   -5.960464e-07    5.223750e-07
   1.017000e+00    9.002538e-07    7.152557e-07    1.849981e-07
   1.017500e+00   -3.407507e-07    9.536743e-07    1.294425e-06
   1.018000e+00    5.278894e-07   -2.026558e-06    2.554447e-06
   1.018500e+00   -1.379171e-06   -7.152557e-07    6.639154e-07
   1.019000e+00   -1.898375e-06    0.000000e+00    1.898375e-06
   1.019500e+00   -2.675193e-08    3.576279e-07    3.843798e-07
   1.020000e+00    1.764505e-07    7.152557e-07    5.388053e-07
   1.020500e+00    8.286195e-07    5.960464e-08    7.690149e-07
   1.021000e+00    8.368260e-07    7.748604e-07    6.196564e-08
   1.021500e+00    7.490646e-07   -3.576279e-07    1.106692e-06
   1.022000e+00   -4.029016e-07    8.344650e-07    1.237367e-06
   1.022500e+00    4.433297e-07    1.788139e-07    2.645158e-07
   1.023000e+00    9.997312e-07    0.000000e+00    9.997312e-07
   1.023500e+00   -3.121330e-07    1.251698e-06    1.563830e-06
   1.024000e+00   -1.264456e-06    2.384186e-06    3.648642e-06
   1.024500e+00    1.346559e-06    1.668930e-06    3.223706e-07
   1.025000e+00   -2.373892e-08    0.000000e+00    2.373892e-08
   1.025500e+00    6.584970e-07    1.609325e-06    9.508284e-07
   1.026000e+00    4.149655e-07   -1.192093e-07    5.341748e-07
   1.026500e+00   -1.870320e-06   -8.344650e-07    1.035855e-06
   1.027000e+00   -1.219680e-06   -2.384186e-07    9.812617e-07
   1.027500e+00   -3.131838e-07    8.940697e-07    1.207253e-06
   1.028000e+00   -6.760508e-07    1.072884e-06    1.748934e-06
   1.028500e+00    2.255620e-07    1.072884e-06    8.473216e-07
   1.029000e+00    6.393850e-07   -2.384186e-07    8.778035e-07
   1.029500e+00   -3.296107e-07   -1.072884e-06    7.432729e-07
   1.030000e+00   -3.266914e-07    1.430511e-06    1.757203e-06
   1.030500e+00    8.114257e-07    0.000000e+00    8.114257e-07
   1.031000e+00    2.785886e-06   -1.430511e-06    4.216397e-06
   1.031500e+00   -6.745395e-07    5.960464e-08    7.341442e-07
   1.032000e+00    5.980816e-07   -5.960464e-07    1.194128e-06
   1.032500e+00    2.388313e-06    1.430511e-06    9.578011e-07
   1.033000e+00   -1.345567e-06   -1.192093e-07    1.226358e-06
   1.033500e+00    1.287516e-06    8.344650e-07    4.530511e-07
   1.034000e+00    5.869665e-08    1.788139e-07    1.201173e-07
   1.034500e+00   -9.987244e-07    5.364418e-07    1.535166e-06
   1.035000e+00    9.568618e-08    8.344650e-07    7.387789e-07
   1.035500e+00    1.664918e-06    1.132488e-06    5.324302e-07
   1.036000e+00   -1.397090e-06    1.490116e-06    2.887206e-06
   1.036500e+00    1.489085e-06    2.384186e-07    1.250666e-06
   1.037000e+00   -1.508539e-06   -1.430511e-06    7.802726e-08
   1.037500e+00    9.367584e-07    1.609325e-06    6.725670e-07
   1.038000e+00   -1.167100e-06    3.576279e-07    1.524728e-06
   1.038500e+00    7.854821e-08    2.384186e-06    2.305638e-06
   1.039000e+00    1.250072e-06    0.000000e+00    1.250072e-06
   1.039500e+00    1.392387e-06   -3.576279e-07    1.750014e-06
   1.040000e+00    8.325055e-07    2.145767e-06    1.313262e-06
   1.040500e+00   -2.234413e-06   -3.576279e-07    1.876785e-06
   1.041000e+00   -2.148051e-06    1.609325e-06    3.757377e-06
   1.041500e+00    4.817728e-07    1.549721e-06    1.067948e-06
   1.042000e+00   -2.000408e-06    2.384186e-06    4.384594e-06
   1.042500e+00    2.163584e-06   -7.152557e-07    2.878839e-06
   1.043000e+00    1.625745e-06   -1.311302e-06    2.937047e-06
   1.043500e+00   -4.263023e-07    0.000000e+00    4.263023e-07
   1.044000e+00   -4.549480e-07   -1.907349e-06    1.452401e-06
   1.044500e+00   -1.578725e-06   -5.960464e-07    9.826790e-07
   1.045000e+00   -6.284792e-07   -2.503395e-06    1.874916e-06
   1.045500e+00   -9.488454e-07    5.960464e-07    1.544892e-06
   1.046000e+00   -1.389749e-06    2.384186e-07    1.628168e-06
   1.046500e+00    7.592363e-07   -1.668930e-06    2.428166e-06
   1.047000e+00    7.590064e-08    1.192093e-06    1.116192e-06
   1.047500e+00   -2.030745e-07   -8.344650e-07    6.313905e-07
   1.048000e+00    1.774893e-06    6.556511e-07    1.119241e-06
   1.048500e+00   -1.091002e-06    2.443790e-06    3.534793e-06
   1.049000e+00   -1.849828e-06   -1.192093e-06    6.577346e-07
   1.049500e+00   -1.519666e-06   -3.576279e-07    1.162038e-06
   1.050000e+00    9.405577e-07    3.576279e-07    5.829298e-07
   1.050500e+00   -3.323262e-08    9.536743e-07    9.869069e-07
   1.051000e+00   -6.835293e-07    1.192093e-07    8.027386e-07
   1.051500e+00   -1.619539e-06    6.556511e-07    2.275190e-06
   1.052000e+00   -1.439335e-07   -3.337860e-06    3.193927e-06
   1.052500e+00    6.791565e-07    1.251698e-06    5.725410e-07
   1.053000e+00   -1.361175e-07   -3.576279e-07    2.215103e-07
   1.053500e+00   -9.017837e-07    0.000000e+00    9.017837e-07
   1.054000e+00    3.219305e-08   -1.192093e-07    1.514023e-07
   1.054500e+00   -1.730463e-07   -1.311302e-06    1.138256e-06
   1.055000e+00   -1.971227e-07    8.344650e-07    1.031588e-06
   1.055500e+00    1.033307e-06    5.960464e-08    9.737020e-07
   1.056000e+00    1.926030e-07    1.192093e-06    9.994899e-07
   1.056500e+00    2.283942e-07   -2.384186e-07    4.668127e-07
   1.057000e+00   -7.709877e-07   -7.152557e-07    5.573196e-08
   1.057500e+00    1.512471e-06   -1.311302e-06    2.823774e-06
   1.058000e+00   -1.006879e-06   -4.768372e-07    5.300416e-07
   1.058500e+00   -1.017688e-06   -1.192093e-07    8.984787e-07
   1.059000e+00   -5.543888e-07   -1.311302e-06    7.569134e-07
   1.059500e+00    5.884605e-07    3.516674e-06    2.928214e-06
   1.060000e+00    2.320536e-07    1.788139e-07    5.323963e-08
   1.060500e+00    6.132998e-07    1.728535e-06    1.115235e-06
   1.061000e+00    1.667448e-08   -7.152557e-07    7.319302e-07
   1.061500e+00    1.038246e-06    2.384186e-07    7.998271e-07
   1.062000e+00   -5.275831e-07    6.556511e-07    1.183234e-06
   1.062500e+00    5.587935e-08    5.960464e-08    3.725290e-09
   1.063000e+00   -2.132363e-06    2.920628e-06    5.052991e-06
   1.063500e+00   -1.180580e-06    5.960464e-08    1.240185e-06
   1.064000e+00    2.821866e-07    2.384186e-07    4.376798e-08
   1.064500e+00   -1.604220e-06   -1.668930e-06    6.471009e-08
   1.065000e+00    9.688359e-07    1.370907e-06    4.020709e-07
   1.065500e+00   -5.678584e-07   -1.192093e-07    4.486491e-07
   1.066000e+00    1.597631e-06   -1.788139e-06    3.385771e-06
   1.066500e+00   -1.032412e-06   -8.344650e-07    1.979470e-07
   1.067000e+00   -9.018094e-07    1.370907e-06    2.272716e-06
   1.067500e+00   -4.728182e-07   -1.430511e-06    9.576933e-07
   1.068000e+00    1.923199e-08    6.556511e-07    6.364191e-07
   1.068500e+00   -1.039713e-06    2.384186e-07    1.278132e-06
   1.069000e+00    2.114664e-06    2.980232e-07    1.816641e-06
   1.069500e+00    3.058895e-08   -7.152557e-07    7.458447e-07
   1.070000e+00    4.813565e-07   -2.026558e-06    2.507914e-06
   1.070500e+00    1.642162e-06    1.847744e-06    2.055817e-07
   1.071000e+00    6.800522e-07    1.609325e-06    9.292733e-07
   1.071500e+00   -3.644886e-07    1.132488e-06    1.496977e-06
   1.072000e+00   -1.387993e-06    2.384186e-07    1.626411e-06
   1.072500e+00    4.878928e-07   -1.788139e-06    2.276032e-06
   1.073000e+00   -1.208825e-06    1.192093e-06    2.400918e-06
   1.073500e+00    3.162424e-07    4.768372e-07    1.605947e-07
   1.074000e+00    3.071087e-07    2.384186e-07    6.869016e-08
   1.074500e+00    1.773961e-06    1.370907e-06    4.030541e-07
   1.075000e+00   -9.786991e-07   -1.549721e-06    5.710217e-07
   1.075500e+00   -3.258509e-07    5.960464e-08    3.854556e-07
   1.076000e+00    1.194029e-06    5.960464e-08    1.134425e-06
   1.076500e+00    9.358424e-07    1.847744e-06    9.119016e-07
   1.077000e+00   -5.685030e-07   -8.344650e-07    2.659620e-07
   1.077500e+00   -9.538322e-07    3.993511e-06    4.947343e-06
   1.078000e+00   -1.531329e-08    9.536743e-07    9.689876e-07
   1.078500e+00   -1.729422e-06    1.072884e-06    2.802306e-06
   1.079000e+00   -4.041906e-07   -4.768372e-07    7.264660e-08
   1.079500e+00    5.869809e-07   -1.072884e-06    1.659864e-06
   1.080000e+00   -3.541233e-07    1.788139e-07    5.329373e-07
   1.080500e+00    9.312453e-07   -3.218651e-06    4.149896e-06
   1.081000e+00   -1.463384e-06    0.000000e+00    1.463384e-06
   1.081500e+00   -5.036425e-07    5.364418e-07    1.040084e-06
   1.082000e+00    5.393775e-07    5.960464e-08    4.797728e-07
   1.082500e+00    7.952736e-07    4.768372e-07    3.184364e-07
   1.083000e+00    2.280421e-07   -7.152557e-07    9.432979e-07
   1.083500e+00    4.316967e-07   -5.960464e-07    1.027743e-06
   1.084000e+00    6.095859e-07    5.364418e-07    7.314407e-08
   1.084500e+00    1.716936e-06    1.013279e-06    7.036575e-07
   1.085000e+00    1.064586e-06    1.490116e-06    4.255302e-07
   1.085500e+00   -8.303464e-07    1.907349e-06    2.737695e-06
   1.086000e+00   -1.858498e-06    1.668930e-06    3.527428e-06
   1.086500e+00    1.339298e-06    2.384186e-07    1.100879e-06
   1.087000e+00   -1.644846e-06    1.907349e-06    3.552195e-06
   1.087500e+00    3.004909e-07    1.370907e-06    1.070416e-06
   1.088000e+00    1.105328e-06    6.556511e-07    4.496773e-07
   1.088500e+00   -1.980939e-07   -5.960464e-07    3.979525e-07
   1.089000e+00   -2.046685e-06    2.384186e-07    2.285104e-06
   1.089500e+00   -5.434152e-07   -1.192093e-06    6.486777e-07
   1.090000e+00    3.718957e-07    1.370907e-06    9.990110e-07
   1.090500e+00    3.579005e-07   -2.861023e-06    3.218923e-06
   1.091000e+00    9.854259e-07   -4.768372e-07    1.462263e-06
   1.091500e+00    1.809205e-06   -7.152557e-07    2.524461e-06
   1.092000e+00   -1.610371e-07    4.172325e-07    5.782696e-07
   1.092500e+00   -1.863143e-06   -2.145767e-06    2.826239e-07
   1.093000e+00    1.303627e-07   -2.264977e-06    2.395339e-06
   1.093500e+00   -7.862431e-08   -8.344650e-07    7.558407e-07
   1.094000e+00   -7.277948e-07   -4.768372e-07    2.509576e-07
   1.094500e+00   -7.056341e-08    5.960464e-07    6.666099e-07
   1.095000e+00   -5.246878e-07    1.728535e-06    2.253223e-06
   1.095500e+00    8.522996e-07    5.960464e-07    2.562532e-07
   1.096000e+00   -7.457374e-07    1.013279e-06    1.759016e-06
   1.096500e+00    3.456176e-07   -9.536743e-07    1.299292e-06
   1.097000e+00   -1.121128e-06   -7.152557e-07    4.058727e-07
   1.097500e+00    3.753067e-07    3.933907e-06    3.558600e-06
   1.098000e+00    3.184381e-07    2.384186e-07    8.001948e-08
   1.098500e+00    1.745828e-06    5.960464e-08    1.686223e-06
   1.099000e+00   -1.102751e-06   -1.788139e-06    6.853885e-07
   1.099500e+00   -1.514385e-06   -7.152557e-07    7.991290e-07
   1.100000e+00   -1.112817e-06   -5.960464e-07    5.167701e-07
   1.100500e+00    1.430243e-07    8.344650e-07    6.914408e-07
   1.101000e+00   -1.655895e-06    1.072884e-06    2.728778e-06
   1.101500e+00   -3.607313e-07    7.748604e-07    1.135592e-06
   1.102000e+00    1.077061e-06   -2.264977e-06    3.342038e-06
   1.102500e+00   -1.229992e-07    1.966953e-06    2.089952e-06
   1.103000e+00    1.054196e-06   -1.430511e-06    2.484708e-06
   1.103500e+00    1.729814e-06    0.000000e+00    1.729814e-06
   1.104000e+00   -1.779372e-06    1.728535e-06    3.507907e-06
   1.104500e+00   -8.944886e-07    1.132488e-06    2.026977e-06
   1.105000e+00    8.147421e-07    5.960464e-08    7.551375e-07
   1.105500e+00   -2.281849e-07   -1.192093e-07    1.089757e-07
   1.106000e+00   -2.393503e-06    6.556511e-07    3.049154e-06
   1.106500e+00    6.158693e-07   -2.026558e-06    2.642427e-06
   1.107000e+00   -1.014623e-07   -3.576279e-07    2.561655e-07
   1.107500e+00   -1.453164e-06   -5.960464e-07    8.571179e-07
   1.108000e+00    5.504593e-07    7.152557e-07    1.647965e-07
   1.108500e+00    2.811179e-07    1.430511e-06    1.149393e-06
   1.109000e+00   -3.934298e-07    9.536743e-07    1.347104e-06
   1.109500e+00   -2.084045e-07   -2.384186e-07    3.001411e-08
   1.110000e+00    8.059698e-07   -4.768372e-07    1.282807e-06
   1.110500e+00   -1.088257e-06   -8.344650e-07    2.537921e-07
   1.111000e+00    1.291813e-07    2.384186e-07    1.092372e-07
   1.111500e+00   -1.268890e-06    2.324581e-06    3.593471e-06
   1.112000e+00    2.650472e-07   -2.622604e-06    2.887652e-06
   1.112500e+00   -5.543088e-07   -2.861023e-06    2.306714e-06
   1.113000e+00    3.686461e-07   -2.861023e-06    3.229669e-06
   1.113500e+00    9.167405e-07   -1.311302e-06    2.228043e-06
   1.114000e+00    2.402763e-06   -1.549721e-06    3.952484e-06
   1.114500e+00   -6.113396e-07   -1.311302e-06    6.999626e-07
   1.115000e+00   -4.582560e-07   -1.192093e-06    7.338369e-07
   1.115500e+00   -1.231629e-06    4.172325e-07    1.648861e-06
   1.116000e+00    1.376301e-06   -2.503395e-06    3.879696e-06
   1.116500e+00    1.007991e-06   -5.960464e-07    1.604037e-06
   1.117000e+00    2.213800e-06    5.960464e-08    2.154195e-06
   1.117500e+00   -1.440610e-06    1.072884e-06    2.513494e-06
   1.118000e+00   -3.128989e-07    1.490116e-06    1.803015e-06
   1.118500e+00   -1.179386e-07    1.192093e-07    2.371478e-07
   1.119000e+00   -1.815119e-07    1.370907e-06    1.552419e-06
   1.119500e+00    4.351945e-07    1.788139e-07    2.563806e-07
   1.120000e+00   -1.465355e-06   -9.536743e-07    5.116806e-07
   1.120500e+00    3.225385e-07   -8.344650e-07    1.157004e-06
   1.121000e+00    9.498903e-07   -1.192093e-06    2.141983e-06
   1.121500e+00   -1.748630e-06   -2.264977e-06    5.163463e-07
   1.122000e+00   -2.092457e-06   -1.311302e-06    7.811552e-07
   1.122500e+00   -1.315578e-06    4.172325e-07    1.732810e-06
   1.123000e+00    5.365915e-07    1.072884e-06    5.362921e-07
   1.123500e+00    5.654418e-07   -5.960464e-07    1.161488e-06
   1.124000e+00   -8.077345e-07   -2.384186e-06    1.576451e-06
   1.124500e+00   -1.694402e-06    1.013279e-06    2.707681e-06
   1.125000e+00   -4.768372e-07   -4.768372e-07    0.000000e+00
   1.125500e+00    1.803534e-07   -1.072884e-06    1.253237e-06
   1.126000e+00    9.185380e-07    2.384186e-07    6.801195e-07
   1.126500e+00   -1.344787e-06   -1.668930e-06    3.241430e-07
   1.127000e+00   -2.418319e-07    0.000000e+00    2.418319e-07
   1.127500e+00    5.633731e-07    1.966953e-06    1.403580e-06
   1.128000e+00   -3.157228e-07   -2.503395e-06    2.187672e-06
   1.128500e+00   -3.398612e-07   -1.311302e-06    9.714410e-07
   1.129000e+00   -1.220498e-06    1.430511e-06    2.651010e-06
   1.129500e+00   -1.156666e-06    1.192093e-07    1.275875e-06
   1.130000e+00   -5.449277e-07    1.490116e-06    2.035044e-06
   1.130500e+00   -5.138965e-07    1.490116e-06    2.004012e-06
   1.131000e+00   -7.266023e-07   -1.192093e-06    4.654906e-07
   1.131500e+00   -1.022431e-07   -2.980232e-06    2.877989e-06
   1.132000e+00   -1.783241e-06   -5.960464e-07    1.187194e-06
   1.132500e+00   -8.974367e-07   -3.337860e-06    2.440423e-06
   1.133000e+00    3.063331e-07    8.940697e-07    5.877366e-07
   1.133500e+00   -1.163080e-06   -1.549721e-06    3.866405e-07
   1.134000e+00   -1.639877e-06   -3.576279e-07    1.282249e-06
   1.134500e+00   -1.437730e-06   -3.576279e-07    1.080103e-06
   1.135000e+00    9.679283e-07    0.000000e+00    9.679283e-07
   1.135500e+00   -9.037171e-07   -2.384186e-07    6.652985e-07
   1.136000e+00    8.854998e-07    7.748604e-07    1.106395e-07
   1.136500e+00   -3.780215e-07   -2.026558e-06    1.648536e-06
   1.137000e+00   -1.415458e-06   -2.861023e-06    1.445565e-06
   1.137500e+00    1.383077e-07   -4.768372e-07    6.151448e-07
   1.138000e+00   -8.966296e-07   -4.768372e-07    4.197925e-07
   1.138500e+00   -5.111308e-07   -2.264977e-06    1.753846e-06
   1.139000e+00   -1.763352e-06   -2.145767e-06    3.824155e-07
   1.139500e+00   -2.488722e-06    1.192093e-06    3.680814e-06
   1.140000e+00   -1.687642e-06   -1.549721e-06    1.379209e-07
   1.140500e+00   -7.640151e-07   -1.907349e-06    1.143334e-06
   1.141000e+00    5.680047e-07   -1.311302e-06    1.879307e-06
   1.141500e+00   -7.597459e-07   -3.457069e-06    2.697323e-06
   1.142000e+00   -1.930764e-06   -3.576279e-07    1.573136e-06
   1.142500e+00   -1.746068e-06   -8.344650e-07    9.116029e-07
   1.143000e+00   -2.503955e-06   -1.311302e-06    1.192652e-06
   1.143500e+00    3.788491e-07   -3.099442e-06    3.478291e-06
   1.144000e+00   -1.449681e-07   -2.264977e-06    2.120009e-06
   1.144500e+00   -2.166360e-06    0.000000e+00    2.166360e-06
   1.145000e+00   -1.200365e-06   -5.960464e-07    6.043190e-07
   1.145500e+00   -2.298842e-06   -3.099442e-06    8.005995e-07
   1.146000e+00   -3.105638e-06   -8.344650e-07    2.271173e-06
   1.146500e+00   -2.989906e-06   -2.503395e-06    4.865112e-07
   1.147000e+00    1.608578e-06   -1.072884e-06    2.681462e-06
   1.147500e+00   -2.487956e-06   -1.430511e-06    1.057444e-06
   1.148000e+00   -3.153466e-06   -3.576279e-06    4.228127e-07
   1.148500e+00   -3.056100e-06   -4.291534e-06    1.235434e-06
   1.149000e+00   -2.015833e-06   -2.980232e-06    9.643993e-07
   1.149500e+00   -1.249936e-06    3.576279e-07    1.607564e-06
   1.150000e+00   -5.735367e-07    8.344650e-07    1.408002e-06
   1.150500e+00   -3.159798e-06   -1.788139e-06    1.371658e-06
   1.151000e+00   -1.825038e-07   -1.668930e-06    1.486426e-06
   1.151500e+00   -3.631425e-06    2.145767e-06    5.777192e-06
   1.152000e+00   -9.164788e-07   -2.384186e-07    6.780602e-07
   1.152500e+00   -1.668722e-06   -2.980232e-06    1.311511e-06
   1.153000e+00   -3.459060e-06   -2.384186e-07    3.220641e-06
   1.153500e+00    2.405010e-07   -1.072884e-06    1.313385e-06
   1.154000e+00   -2.664256e-06    1.788139e-07    2.843070e-06
   1.154500e+00   -2.497900e-06   -1.430511e-06    1.067389e-06
   1.155000e+00   -9.759467e-07   -3.814697e-06    2.838751e-06
   1.155500e+00   -4.422816e-06    1.192093e-07    4.542025e-06
   1.156000e+00   -1.526995e-06   -4.768372e-06    3.241376e-06
   1.156500e+00   -2.661033e-06   -2.741814e-06    8.078086e-08
   1.157000e+00   -1.528928e-06   -4.291534e-06    2.762606e-06
   1.157500e+00   -2.285612e-06   -3.695488e-06    1.409876e-06
   1.158000e+00   -6.057375e-08   -3.218651e-06    3.158077e-06
   1.158500e+00   -2.768778e-06   -4.649162e-06    1.880384e-06
   1.159000e+00   -1.512797e-06   -4.172325e-06    2.659528e-06
   1.159500e+00   -1.836740e-06   -3.218651e-06    1.381911e-06
   1.160000e+00   -6.858997e-07   -8.344650e-07    1.485653e-07
   1.160500e+00   -7.305778e-09   -2.384186e-06    2.376880e-06
   1.161000e+00   -2.591610e-06    2.384186e-07    2.830028e-06
   1.161500e+00   -2.525989e-06   -2.264977e-06    2.610125e-07
   1.162000e+00   -3.342889e-06   -1.192093e-06    2.150796e-06
